"location","variant","date","num_sequences","perc_sequences","num_sequences_total"
"Finland","Epsilon",2021-09-06,0,0,930
"Finland","Eta",2021-09-06,0,0,930
"Finland","Gamma",2021-09-06,0,0,930
"Finland","Iota",2021-09-06,0,0,930
"Finland","Kappa",2021-09-06,0,0,930
"Finland","Lambda",2021-09-06,0,0,930
"Finland","Mu",2021-09-06,0,0,930
"Finland","Omicron",2021-09-06,0,0,930
"Finland","S:677H.Robin1",2021-09-06,0,0,930
"Finland","S:677P.Pelican",2021-09-06,0,0,930
"Finland","others",2021-09-06,0,0,930
"Finland","non_who",2021-09-06,0,0,930
"Finland","Alpha",2021-09-20,1,0.13,749
"Finland","B.1.1.277",2021-09-20,0,0,749
"Finland","B.1.1.302",2021-09-20,0,0,749
"Finland","B.1.1.519",2021-09-20,0,0,749
"Finland","B.1.160",2021-09-20,0,0,749
"Finland","B.1.177",2021-09-20,0,0,749
"Finland","B.1.221",2021-09-20,0,0,749
"Finland","B.1.258",2021-09-20,0,0,749
"Finland","B.1.367",2021-09-20,0,0,749
"Finland","B.1.620",2021-09-20,0,0,749
"Finland","Beta",2021-09-20,0,0,749
"Finland","Delta",2021-09-20,748,99.87,749
"Finland","Epsilon",2021-09-20,0,0,749
"Finland","Eta",2021-09-20,0,0,749
"Finland","Gamma",2021-09-20,0,0,749
"Finland","Iota",2021-09-20,0,0,749
"Finland","Kappa",2021-09-20,0,0,749
"Finland","Lambda",2021-09-20,0,0,749
"Finland","Mu",2021-09-20,0,0,749
"Finland","Omicron",2021-09-20,0,0,749
"Finland","S:677H.Robin1",2021-09-20,0,0,749
"Finland","S:677P.Pelican",2021-09-20,0,0,749
"Finland","others",2021-09-20,0,0,749
"Finland","non_who",2021-09-20,0,0,749
"Finland","Alpha",2021-10-04,0,0,967
"Finland","B.1.1.277",2021-10-04,0,0,967
"Finland","B.1.1.302",2021-10-04,0,0,967
"Finland","B.1.1.519",2021-10-04,0,0,967
"Finland","B.1.160",2021-10-04,0,0,967
"Finland","B.1.177",2021-10-04,0,0,967
"Finland","B.1.221",2021-10-04,0,0,967
"Finland","B.1.258",2021-10-04,0,0,967
"Finland","B.1.367",2021-10-04,0,0,967
"Finland","B.1.620",2021-10-04,0,0,967
"Finland","Beta",2021-10-04,0,0,967
"Finland","Delta",2021-10-04,967,100,967
"Finland","Epsilon",2021-10-04,0,0,967
"Finland","Eta",2021-10-04,0,0,967
"Finland","Gamma",2021-10-04,0,0,967
"Finland","Iota",2021-10-04,0,0,967
"Finland","Kappa",2021-10-04,0,0,967
"Finland","Lambda",2021-10-04,0,0,967
"Finland","Mu",2021-10-04,0,0,967
"Finland","Omicron",2021-10-04,0,0,967
"Finland","S:677H.Robin1",2021-10-04,0,0,967
"Finland","S:677P.Pelican",2021-10-04,0,0,967
"Finland","others",2021-10-04,0,0,967
"Finland","non_who",2021-10-04,0,0,967
"Finland","Alpha",2021-10-18,0,0,864
"Finland","B.1.1.277",2021-10-18,0,0,864
"Finland","B.1.1.302",2021-10-18,0,0,864
"Finland","B.1.1.519",2021-10-18,0,0,864
"Finland","B.1.160",2021-10-18,0,0,864
"Finland","B.1.177",2021-10-18,0,0,864
"Finland","B.1.221",2021-10-18,0,0,864
"Finland","B.1.258",2021-10-18,0,0,864
"Finland","B.1.367",2021-10-18,0,0,864
"Finland","B.1.620",2021-10-18,0,0,864
"Finland","Beta",2021-10-18,0,0,864
"Finland","Delta",2021-10-18,864,100,864
"Finland","Epsilon",2021-10-18,0,0,864
"Finland","Eta",2021-10-18,0,0,864
"Finland","Gamma",2021-10-18,0,0,864
"Finland","Iota",2021-10-18,0,0,864
"Finland","Kappa",2021-10-18,0,0,864
"Finland","Lambda",2021-10-18,0,0,864
"Finland","Mu",2021-10-18,0,0,864
"Finland","Omicron",2021-10-18,0,0,864
"Finland","S:677H.Robin1",2021-10-18,0,0,864
"Finland","S:677P.Pelican",2021-10-18,0,0,864
"Finland","others",2021-10-18,0,0,864
"Finland","non_who",2021-10-18,0,0,864
"Finland","Alpha",2021-11-01,0,0,670
"Finland","B.1.1.277",2021-11-01,0,0,670
"Finland","B.1.1.302",2021-11-01,0,0,670
"Finland","B.1.1.519",2021-11-01,0,0,670
"Finland","B.1.160",2021-11-01,0,0,670
"Finland","B.1.177",2021-11-01,0,0,670
"Finland","B.1.221",2021-11-01,0,0,670
"Finland","B.1.258",2021-11-01,0,0,670
"Finland","B.1.367",2021-11-01,0,0,670
"Finland","B.1.620",2021-11-01,0,0,670
"Finland","Beta",2021-11-01,0,0,670
"Finland","Delta",2021-11-01,670,100,670
"Finland","Epsilon",2021-11-01,0,0,670
"Finland","Eta",2021-11-01,0,0,670
"Finland","Gamma",2021-11-01,0,0,670
"Finland","Iota",2021-11-01,0,0,670
"Finland","Kappa",2021-11-01,0,0,670
"Finland","Lambda",2021-11-01,0,0,670
"Finland","Mu",2021-11-01,0,0,670
"Finland","Omicron",2021-11-01,0,0,670
"Finland","S:677H.Robin1",2021-11-01,0,0,670
"Finland","S:677P.Pelican",2021-11-01,0,0,670
"Finland","others",2021-11-01,0,0,670
"Finland","non_who",2021-11-01,0,0,670
"Finland","Alpha",2021-11-15,0,0,417
"Finland","B.1.1.277",2021-11-15,0,0,417
"Finland","B.1.1.302",2021-11-15,0,0,417
"Finland","B.1.1.519",2021-11-15,0,0,417
"Finland","B.1.160",2021-11-15,0,0,417
"Finland","B.1.177",2021-11-15,0,0,417
"Finland","B.1.221",2021-11-15,0,0,417
"Finland","B.1.258",2021-11-15,0,0,417
"Finland","B.1.367",2021-11-15,0,0,417
"Finland","B.1.620",2021-11-15,0,0,417
"Finland","Beta",2021-11-15,0,0,417
"Finland","Delta",2021-11-15,417,100,417
"Finland","Epsilon",2021-11-15,0,0,417
"Finland","Eta",2021-11-15,0,0,417
"Finland","Gamma",2021-11-15,0,0,417
"Finland","Iota",2021-11-15,0,0,417
"Finland","Kappa",2021-11-15,0,0,417
"Finland","Lambda",2021-11-15,0,0,417
"Finland","Mu",2021-11-15,0,0,417
"Finland","Omicron",2021-11-15,0,0,417
"Finland","S:677H.Robin1",2021-11-15,0,0,417
"Finland","S:677P.Pelican",2021-11-15,0,0,417
"Finland","others",2021-11-15,0,0,417
"Finland","non_who",2021-11-15,0,0,417
"Finland","Alpha",2021-11-29,0,0,61
"Finland","B.1.1.277",2021-11-29,0,0,61
"Finland","B.1.1.302",2021-11-29,0,0,61
"Finland","B.1.1.519",2021-11-29,0,0,61
"Finland","B.1.160",2021-11-29,0,0,61
"Finland","B.1.177",2021-11-29,0,0,61
"Finland","B.1.221",2021-11-29,0,0,61
"Finland","B.1.258",2021-11-29,0,0,61
"Finland","B.1.367",2021-11-29,0,0,61
"Finland","B.1.620",2021-11-29,0,0,61
"Finland","Beta",2021-11-29,0,0,61
"Finland","Delta",2021-11-29,61,100,61
"Finland","Epsilon",2021-11-29,0,0,61
"Finland","Eta",2021-11-29,0,0,61
"Finland","Gamma",2021-11-29,0,0,61
"Finland","Iota",2021-11-29,0,0,61
"Finland","Kappa",2021-11-29,0,0,61
"Finland","Lambda",2021-11-29,0,0,61
"Finland","Mu",2021-11-29,0,0,61
"Finland","Omicron",2021-11-29,0,0,61
"Finland","S:677H.Robin1",2021-11-29,0,0,61
"Finland","S:677P.Pelican",2021-11-29,0,0,61
"Finland","others",2021-11-29,0,0,61
"Finland","non_who",2021-11-29,0,0,61
"France","Alpha",2020-05-11,0,0,201
"France","B.1.1.277",2020-05-11,0,0,201
"France","B.1.1.302",2020-05-11,0,0,201
"France","B.1.1.519",2020-05-11,0,0,201
"France","B.1.160",2020-05-11,0,0,201
"France","B.1.177",2020-05-11,2,1,201
"France","B.1.221",2020-05-11,0,0,201
"France","B.1.258",2020-05-11,0,0,201
"France","B.1.367",2020-05-11,0,0,201
"France","B.1.620",2020-05-11,0,0,201
"France","Beta",2020-05-11,0,0,201
"France","Delta",2020-05-11,0,0,201
"France","Epsilon",2020-05-11,0,0,201
"France","Eta",2020-05-11,0,0,201
"France","Gamma",2020-05-11,0,0,201
"France","Iota",2020-05-11,0,0,201
"France","Kappa",2020-05-11,0,0,201
"France","Lambda",2020-05-11,0,0,201
"France","Mu",2020-05-11,0,0,201
"France","Omicron",2020-05-11,0,0,201
"France","S:677H.Robin1",2020-05-11,0,0,201
"France","S:677P.Pelican",2020-05-11,0,0,201
"France","others",2020-05-11,199,99,201
"France","non_who",2020-05-11,201,100,201
"France","Alpha",2020-05-25,0,0,64
"France","B.1.1.277",2020-05-25,0,0,64
"France","B.1.1.302",2020-05-25,0,0,64
"France","B.1.1.519",2020-05-25,0,0,64
"France","B.1.160",2020-05-25,0,0,64
"France","B.1.177",2020-05-25,0,0,64
"France","B.1.221",2020-05-25,0,0,64
"France","B.1.258",2020-05-25,0,0,64
"France","B.1.367",2020-05-25,0,0,64
"France","B.1.620",2020-05-25,0,0,64
"France","Beta",2020-05-25,0,0,64
"France","Delta",2020-05-25,0,0,64
"France","Epsilon",2020-05-25,0,0,64
"France","Eta",2020-05-25,0,0,64
"France","Gamma",2020-05-25,0,0,64
"France","Iota",2020-05-25,0,0,64
"France","Kappa",2020-05-25,0,0,64
"France","Lambda",2020-05-25,0,0,64
"France","Mu",2020-05-25,0,0,64
"France","Omicron",2020-05-25,0,0,64
"France","S:677H.Robin1",2020-05-25,0,0,64
"France","S:677P.Pelican",2020-05-25,0,0,64
"France","others",2020-05-25,64,100,64
"France","non_who",2020-05-25,64,100,64
"France","Alpha",2020-06-08,0,0,33
"France","B.1.1.277",2020-06-08,0,0,33
"France","B.1.1.302",2020-06-08,0,0,33
"France","B.1.1.519",2020-06-08,0,0,33
"France","B.1.160",2020-06-08,0,0,33
"France","B.1.177",2020-06-08,0,0,33
"France","B.1.221",2020-06-08,0,0,33
"France","B.1.258",2020-06-08,0,0,33
"France","B.1.367",2020-06-08,0,0,33
"France","B.1.620",2020-06-08,0,0,33
"France","Beta",2020-06-08,0,0,33
"France","Delta",2020-06-08,0,0,33
"France","Epsilon",2020-06-08,0,0,33
"France","Eta",2020-06-08,0,0,33
"France","Gamma",2020-06-08,0,0,33
"France","Iota",2020-06-08,0,0,33
"France","Kappa",2020-06-08,0,0,33
"France","Lambda",2020-06-08,0,0,33
"France","Mu",2020-06-08,0,0,33
"France","Omicron",2020-06-08,0,0,33
"France","S:677H.Robin1",2020-06-08,0,0,33
"France","S:677P.Pelican",2020-06-08,0,0,33
"France","others",2020-06-08,33,100,33
"France","non_who",2020-06-08,33,100,33
"France","Alpha",2020-06-22,0,0,45
"France","B.1.1.277",2020-06-22,0,0,45
"France","B.1.1.302",2020-06-22,0,0,45
"France","B.1.1.519",2020-06-22,0,0,45
"France","B.1.160",2020-06-22,0,0,45
"France","B.1.177",2020-06-22,0,0,45
"France","B.1.221",2020-06-22,0,0,45
"France","B.1.258",2020-06-22,0,0,45
"France","B.1.367",2020-06-22,0,0,45
"France","B.1.620",2020-06-22,0,0,45
"France","Beta",2020-06-22,0,0,45
"France","Delta",2020-06-22,0,0,45
"France","Epsilon",2020-06-22,0,0,45
"France","Eta",2020-06-22,0,0,45
"France","Gamma",2020-06-22,0,0,45
"France","Iota",2020-06-22,0,0,45
"France","Kappa",2020-06-22,0,0,45
"France","Lambda",2020-06-22,0,0,45
"France","Mu",2020-06-22,0,0,45
"France","Omicron",2020-06-22,0,0,45
"France","S:677H.Robin1",2020-06-22,0,0,45
"France","S:677P.Pelican",2020-06-22,0,0,45
"France","others",2020-06-22,45,100,45
"France","non_who",2020-06-22,45,100,45
"France","Alpha",2020-07-06,0,0,30
"France","B.1.1.277",2020-07-06,0,0,30
"France","B.1.1.302",2020-07-06,0,0,30
"France","B.1.1.519",2020-07-06,0,0,30
"France","B.1.160",2020-07-06,0,0,30
"France","B.1.177",2020-07-06,0,0,30
"France","B.1.221",2020-07-06,0,0,30
"France","B.1.258",2020-07-06,0,0,30
"France","B.1.367",2020-07-06,0,0,30
"France","B.1.620",2020-07-06,0,0,30
"France","Beta",2020-07-06,0,0,30
"France","Delta",2020-07-06,0,0,30
"France","Epsilon",2020-07-06,0,0,30
"France","Eta",2020-07-06,0,0,30
"France","Gamma",2020-07-06,0,0,30
"France","Iota",2020-07-06,0,0,30
"France","Kappa",2020-07-06,0,0,30
"France","Lambda",2020-07-06,0,0,30
"France","Mu",2020-07-06,0,0,30
"France","Omicron",2020-07-06,0,0,30
"France","S:677H.Robin1",2020-07-06,0,0,30
"France","S:677P.Pelican",2020-07-06,0,0,30
"France","others",2020-07-06,30,100,30
"France","non_who",2020-07-06,30,100,30
"France","Alpha",2020-07-20,0,0,71
"France","B.1.1.277",2020-07-20,0,0,71
"France","B.1.1.302",2020-07-20,0,0,71
"France","B.1.1.519",2020-07-20,0,0,71
"France","B.1.160",2020-07-20,7,9.86,71
"France","B.1.177",2020-07-20,1,1.41,71
"France","B.1.221",2020-07-20,0,0,71
"France","B.1.258",2020-07-20,0,0,71
"France","B.1.367",2020-07-20,0,0,71
"France","B.1.620",2020-07-20,0,0,71
"France","Beta",2020-07-20,0,0,71
"France","Delta",2020-07-20,0,0,71
"France","Epsilon",2020-07-20,0,0,71
"France","Eta",2020-07-20,0,0,71
"France","Gamma",2020-07-20,0,0,71
"France","Iota",2020-07-20,0,0,71
"France","Kappa",2020-07-20,0,0,71
"France","Lambda",2020-07-20,0,0,71
"France","Mu",2020-07-20,0,0,71
"France","Omicron",2020-07-20,0,0,71
"France","S:677H.Robin1",2020-07-20,0,0,71
"France","S:677P.Pelican",2020-07-20,0,0,71
"France","others",2020-07-20,63,88.73,71
"France","non_who",2020-07-20,71,100,71
"France","Alpha",2020-08-03,0,0,140
"France","B.1.1.277",2020-08-03,0,0,140
"France","B.1.1.302",2020-08-03,0,0,140
"France","B.1.1.519",2020-08-03,0,0,140
"France","B.1.160",2020-08-03,20,14.29,140
"France","B.1.177",2020-08-03,2,1.43,140
"France","B.1.221",2020-08-03,0,0,140
"France","B.1.258",2020-08-03,0,0,140
"France","B.1.367",2020-08-03,8,5.71,140
"France","B.1.620",2020-08-03,0,0,140
"France","Beta",2020-08-03,0,0,140
"France","Delta",2020-08-03,0,0,140
"France","Epsilon",2020-08-03,0,0,140
"France","Eta",2020-08-03,0,0,140
"France","Gamma",2020-08-03,0,0,140
"France","Iota",2020-08-03,0,0,140
"France","Kappa",2020-08-03,0,0,140
"France","Lambda",2020-08-03,0,0,140
"France","Mu",2020-08-03,0,0,140
"France","Omicron",2020-08-03,0,0,140
"France","S:677H.Robin1",2020-08-03,0,0,140
"France","S:677P.Pelican",2020-08-03,0,0,140
"France","others",2020-08-03,110,78.57,140
"France","non_who",2020-08-03,140,100,140
"France","Alpha",2020-08-17,0,0,238
"France","B.1.1.277",2020-08-17,1,0.42,238
"France","B.1.1.302",2020-08-17,0,0,238
"France","B.1.1.519",2020-08-17,0,0,238
"France","B.1.160",2020-08-17,59,24.79,238
"France","B.1.177",2020-08-17,12,5.04,238
"France","B.1.221",2020-08-17,0,0,238
"France","B.1.258",2020-08-17,29,12.18,238
"France","B.1.367",2020-08-17,26,10.92,238
"France","B.1.620",2020-08-17,0,0,238
"France","Beta",2020-08-17,0,0,238
"France","Delta",2020-08-17,0,0,238
"France","Epsilon",2020-08-17,0,0,238
"France","Eta",2020-08-17,0,0,238
"France","Gamma",2020-08-17,0,0,238
"France","Iota",2020-08-17,0,0,238
"France","Kappa",2020-08-17,0,0,238
"France","Lambda",2020-08-17,0,0,238
"France","Mu",2020-08-17,0,0,238
"France","Omicron",2020-08-17,0,0,238
"France","S:677H.Robin1",2020-08-17,0,0,238
"France","S:677P.Pelican",2020-08-17,0,0,238
"France","others",2020-08-17,111,46.65,238
"France","non_who",2020-08-17,238,100,238
"France","Alpha",2020-08-31,0,0,251
"France","B.1.1.277",2020-08-31,0,0,251
"France","B.1.1.302",2020-08-31,0,0,251
"France","B.1.1.519",2020-08-31,0,0,251
"France","B.1.160",2020-08-31,77,30.68,251
"France","B.1.177",2020-08-31,18,7.17,251
"France","B.1.221",2020-08-31,9,3.59,251
"France","B.1.258",2020-08-31,1,0.4,251
"France","B.1.367",2020-08-31,30,11.95,251
"France","B.1.620",2020-08-31,0,0,251
"France","Beta",2020-08-31,0,0,251
"France","Delta",2020-08-31,0,0,251
"France","Epsilon",2020-08-31,0,0,251
"France","Eta",2020-08-31,0,0,251
"France","Gamma",2020-08-31,0,0,251
"France","Iota",2020-08-31,0,0,251
"France","Kappa",2020-08-31,0,0,251
"France","Lambda",2020-08-31,0,0,251
"France","Mu",2020-08-31,0,0,251
"France","Omicron",2020-08-31,0,0,251
"France","S:677H.Robin1",2020-08-31,0,0,251
"France","S:677P.Pelican",2020-08-31,0,0,251
"France","others",2020-08-31,116,46.21,251
"France","non_who",2020-08-31,251,100,251
"France","Alpha",2020-09-14,0,0,822
"France","B.1.1.277",2020-09-14,0,0,822
"France","B.1.1.302",2020-09-14,0,0,822
"France","B.1.1.519",2020-09-14,0,0,822
"France","B.1.160",2020-09-14,421,51.22,822
"France","B.1.177",2020-09-14,91,11.07,822
"France","B.1.221",2020-09-14,30,3.65,822
"France","B.1.258",2020-09-14,6,0.73,822
"France","B.1.367",2020-09-14,64,7.79,822
"France","B.1.620",2020-09-14,0,0,822
"France","Beta",2020-09-14,0,0,822
"France","Delta",2020-09-14,0,0,822
"France","Epsilon",2020-09-14,0,0,822
"France","Eta",2020-09-14,0,0,822
"France","Gamma",2020-09-14,0,0,822
"France","Iota",2020-09-14,0,0,822
"France","Kappa",2020-09-14,0,0,822
"France","Lambda",2020-09-14,0,0,822
"France","Mu",2020-09-14,0,0,822
"France","Omicron",2020-09-14,0,0,822
"France","S:677H.Robin1",2020-09-14,0,0,822
"France","S:677P.Pelican",2020-09-14,0,0,822
"France","others",2020-09-14,210,25.54,822
"France","non_who",2020-09-14,822,100,822
"France","Alpha",2020-09-28,0,0,488
"France","B.1.1.277",2020-09-28,0,0,488
"France","B.1.1.302",2020-09-28,0,0,488
"France","B.1.1.519",2020-09-28,0,0,488
"France","B.1.160",2020-09-28,288,59.02,488
"France","B.1.177",2020-09-28,52,10.66,488
"France","B.1.221",2020-09-28,7,1.43,488
"France","B.1.258",2020-09-28,3,0.61,488
"France","B.1.367",2020-09-28,22,4.51,488
"France","B.1.620",2020-09-28,0,0,488
"France","Beta",2020-09-28,0,0,488
"France","Delta",2020-09-28,0,0,488
"France","Epsilon",2020-09-28,0,0,488
"France","Eta",2020-09-28,0,0,488
"France","Gamma",2020-09-28,0,0,488
"France","Iota",2020-09-28,0,0,488
"France","Kappa",2020-09-28,0,0,488
"France","Lambda",2020-09-28,0,0,488
"France","Mu",2020-09-28,0,0,488
"France","Omicron",2020-09-28,0,0,488
"France","S:677H.Robin1",2020-09-28,0,0,488
"France","S:677P.Pelican",2020-09-28,0,0,488
"France","others",2020-09-28,116,23.77,488
"France","non_who",2020-09-28,488,100,488
"France","Alpha",2020-10-12,0,0,427
"France","B.1.1.277",2020-10-12,0,0,427
"France","B.1.1.302",2020-10-12,0,0,427
"France","B.1.1.519",2020-10-12,0,0,427
"France","B.1.160",2020-10-12,194,45.43,427
"France","B.1.177",2020-10-12,53,12.41,427
"France","B.1.221",2020-10-12,4,0.94,427
"France","B.1.258",2020-10-12,6,1.41,427
"France","B.1.367",2020-10-12,9,2.11,427
"France","B.1.620",2020-10-12,0,0,427
"France","Beta",2020-10-12,0,0,427
"France","Delta",2020-10-12,0,0,427
"France","Epsilon",2020-10-12,0,0,427
"France","Eta",2020-10-12,0,0,427
"France","Gamma",2020-10-12,0,0,427
"France","Iota",2020-10-12,0,0,427
"France","Kappa",2020-10-12,0,0,427
"France","Lambda",2020-10-12,0,0,427
"France","Mu",2020-10-12,0,0,427
"France","Omicron",2020-10-12,0,0,427
"France","S:677H.Robin1",2020-10-12,0,0,427
"France","S:677P.Pelican",2020-10-12,0,0,427
"France","others",2020-10-12,161,37.7,427
"France","non_who",2020-10-12,427,100,427
"France","Alpha",2020-10-26,2,0.23,870
"France","B.1.1.277",2020-10-26,0,0,870
"France","B.1.1.302",2020-10-26,0,0,870
"France","B.1.1.519",2020-10-26,0,0,870
"France","B.1.160",2020-10-26,479,55.06,870
"France","B.1.177",2020-10-26,103,11.84,870
"France","B.1.221",2020-10-26,3,0.34,870
"France","B.1.258",2020-10-26,16,1.84,870
"France","B.1.367",2020-10-26,15,1.72,870
"France","B.1.620",2020-10-26,0,0,870
"France","Beta",2020-10-26,0,0,870
"France","Delta",2020-10-26,0,0,870
"France","Epsilon",2020-10-26,0,0,870
"France","Eta",2020-10-26,0,0,870
"France","Gamma",2020-10-26,0,0,870
"France","Iota",2020-10-26,0,0,870
"France","Kappa",2020-10-26,0,0,870
"France","Lambda",2020-10-26,0,0,870
"France","Mu",2020-10-26,0,0,870
"France","Omicron",2020-10-26,0,0,870
"France","S:677H.Robin1",2020-10-26,0,0,870
"France","S:677P.Pelican",2020-10-26,0,0,870
"France","others",2020-10-26,252,28.97,870
"France","non_who",2020-10-26,868,99.77,870
"France","Alpha",2020-11-09,3,0.29,1020
"France","B.1.1.277",2020-11-09,0,0,1020
"France","B.1.1.302",2020-11-09,0,0,1020
"France","B.1.1.519",2020-11-09,0,0,1020
"France","B.1.160",2020-11-09,563,55.2,1020
"France","B.1.177",2020-11-09,153,15,1020
"France","B.1.221",2020-11-09,6,0.59,1020
"France","B.1.258",2020-11-09,8,0.78,1020
"France","B.1.367",2020-11-09,6,0.59,1020
"France","B.1.620",2020-11-09,0,0,1020
"France","Beta",2020-11-09,0,0,1020
"France","Delta",2020-11-09,0,0,1020
"France","Epsilon",2020-11-09,0,0,1020
"France","Eta",2020-11-09,0,0,1020
"France","Gamma",2020-11-09,0,0,1020
"France","Iota",2020-11-09,0,0,1020
"France","Kappa",2020-11-09,0,0,1020
"France","Lambda",2020-11-09,0,0,1020
"France","Mu",2020-11-09,0,0,1020
"France","Omicron",2020-11-09,0,0,1020
"France","S:677H.Robin1",2020-11-09,0,0,1020
"France","S:677P.Pelican",2020-11-09,0,0,1020
"France","others",2020-11-09,281,27.55,1020
"France","non_who",2020-11-09,1017,99.71,1020
"France","Alpha",2020-11-23,3,0.48,619
"France","B.1.1.277",2020-11-23,0,0,619
"France","B.1.1.302",2020-11-23,0,0,619
"France","B.1.1.519",2020-11-23,0,0,619
"France","B.1.160",2020-11-23,364,58.8,619
"France","B.1.177",2020-11-23,82,13.25,619
"France","B.1.221",2020-11-23,3,0.48,619
"France","B.1.258",2020-11-23,3,0.48,619
"France","B.1.367",2020-11-23,2,0.32,619
"France","B.1.620",2020-11-23,0,0,619
"France","Beta",2020-11-23,0,0,619
"France","Delta",2020-11-23,0,0,619
"France","Epsilon",2020-11-23,0,0,619
"France","Eta",2020-11-23,0,0,619
"France","Gamma",2020-11-23,0,0,619
"France","Iota",2020-11-23,0,0,619
"France","Kappa",2020-11-23,0,0,619
"France","Lambda",2020-11-23,0,0,619
"France","Mu",2020-11-23,0,0,619
"France","Omicron",2020-11-23,0,0,619
"France","S:677H.Robin1",2020-11-23,0,0,619
"France","S:677P.Pelican",2020-11-23,0,0,619
"France","others",2020-11-23,162,26.19,619
"France","non_who",2020-11-23,616,99.52,619
"France","Alpha",2020-12-07,1,0.29,347
"France","B.1.1.277",2020-12-07,0,0,347
"France","B.1.1.302",2020-12-07,0,0,347
"France","B.1.1.519",2020-12-07,0,0,347
"France","B.1.160",2020-12-07,205,59.08,347
"France","B.1.177",2020-12-07,38,10.95,347
"France","B.1.221",2020-12-07,2,0.58,347
"France","B.1.258",2020-12-07,6,1.73,347
"France","B.1.367",2020-12-07,8,2.31,347
"France","B.1.620",2020-12-07,0,0,347
"France","Beta",2020-12-07,0,0,347
"France","Delta",2020-12-07,0,0,347
"France","Epsilon",2020-12-07,0,0,347
"France","Eta",2020-12-07,0,0,347
"France","Gamma",2020-12-07,0,0,347
"France","Iota",2020-12-07,0,0,347
"France","Kappa",2020-12-07,0,0,347
"France","Lambda",2020-12-07,0,0,347
"France","Mu",2020-12-07,0,0,347
"France","Omicron",2020-12-07,0,0,347
"France","S:677H.Robin1",2020-12-07,0,0,347
"France","S:677P.Pelican",2020-12-07,0,0,347
"France","others",2020-12-07,87,25.06,347
"France","non_who",2020-12-07,346,99.71,347
"France","Alpha",2020-12-21,1,0.25,404
"France","B.1.1.277",2020-12-21,0,0,404
"France","B.1.1.302",2020-12-21,0,0,404
"France","B.1.1.519",2020-12-21,0,0,404
"France","B.1.160",2020-12-21,215,53.22,404
"France","B.1.177",2020-12-21,63,15.59,404
"France","B.1.221",2020-12-21,3,0.74,404
"France","B.1.258",2020-12-21,4,0.99,404
"France","B.1.367",2020-12-21,10,2.48,404
"France","B.1.620",2020-12-21,0,0,404
"France","Beta",2020-12-21,0,0,404
"France","Delta",2020-12-21,0,0,404
"France","Epsilon",2020-12-21,0,0,404
"France","Eta",2020-12-21,0,0,404
"France","Gamma",2020-12-21,0,0,404
"France","Iota",2020-12-21,0,0,404
"France","Kappa",2020-12-21,0,0,404
"France","Lambda",2020-12-21,0,0,404
"France","Mu",2020-12-21,0,0,404
"France","Omicron",2020-12-21,0,0,404
"France","S:677H.Robin1",2020-12-21,0,0,404
"France","S:677P.Pelican",2020-12-21,0,0,404
"France","others",2020-12-21,108,26.73,404
"France","non_who",2020-12-21,403,99.75,404
"France","Alpha",2021-01-04,80,15.44,518
"France","B.1.1.277",2021-01-04,0,0,518
"France","B.1.1.302",2021-01-04,0,0,518
"France","B.1.1.519",2021-01-04,0,0,518
"France","B.1.160",2021-01-04,197,38.03,518
"France","B.1.177",2021-01-04,70,13.51,518
"France","B.1.221",2021-01-04,6,1.16,518
"France","B.1.258",2021-01-04,47,9.07,518
"France","B.1.367",2021-01-04,14,2.7,518
"France","B.1.620",2021-01-04,0,0,518
"France","Beta",2021-01-04,7,1.35,518
"France","Delta",2021-01-04,0,0,518
"France","Epsilon",2021-01-04,0,0,518
"France","Eta",2021-01-04,0,0,518
"France","Gamma",2021-01-04,0,0,518
"France","Iota",2021-01-04,0,0,518
"France","Kappa",2021-01-04,0,0,518
"France","Lambda",2021-01-04,0,0,518
"France","Mu",2021-01-04,0,0,518
"France","Omicron",2021-01-04,0,0,518
"France","S:677H.Robin1",2021-01-04,0,0,518
"France","S:677P.Pelican",2021-01-04,0,0,518
"France","others",2021-01-04,97,18.74,518
"France","non_who",2021-01-04,431,83.21,518
"France","Alpha",2021-01-11,204,27.64,738
"France","B.1.1.277",2021-01-11,0,0,738
"France","B.1.1.302",2021-01-11,0,0,738
"France","B.1.1.519",2021-01-11,1,0.14,738
"France","B.1.160",2021-01-11,240,32.52,738
"France","B.1.177",2021-01-11,117,15.85,738
"France","B.1.221",2021-01-11,14,1.9,738
"France","B.1.258",2021-01-11,40,5.42,738
"France","B.1.367",2021-01-11,2,0.27,738
"France","B.1.620",2021-01-11,0,0,738
"France","Beta",2021-01-11,11,1.49,738
"France","Delta",2021-01-11,0,0,738
"France","Epsilon",2021-01-11,0,0,738
"France","Eta",2021-01-11,2,0.27,738
"France","Gamma",2021-01-11,0,0,738
"France","Iota",2021-01-11,0,0,738
"France","Kappa",2021-01-11,0,0,738
"France","Lambda",2021-01-11,0,0,738
"France","Mu",2021-01-11,0,0,738
"France","Omicron",2021-01-11,0,0,738
"France","S:677H.Robin1",2021-01-11,0,0,738
"France","S:677P.Pelican",2021-01-11,0,0,738
"France","others",2021-01-11,107,14.5,738
"France","non_who",2021-01-11,521,70.6,738
"France","Alpha",2021-01-25,586,27,2170
"France","B.1.1.277",2021-01-25,0,0,2170
"France","B.1.1.302",2021-01-25,0,0,2170
"France","B.1.1.519",2021-01-25,2,0.09,2170
"France","B.1.160",2021-01-25,631,29.08,2170
"France","B.1.177",2021-01-25,335,15.44,2170
