"YearWeekISO","ReportingCountry","FirstDose","SecondDose","DoseAdditional1","TargetGroup","Vaccine","Region"
"2022-W12","ES",0,0,0,"Age15_17","JANSS","ES"
"2022-W12","ES",181,500,640,"Age15_17","COM","ES"
"2022-W12","ES",0,0,0,"Age15_17","AZ","ES"
"2022-W12","ES",226,465,6849,"Age18_24","MOD","ES"
"2022-W12","ES",1,0,0,"Age18_24","JANSS","ES"
"2022-W12","ES",514,877,10505,"Age18_24","COM","ES"
"2022-W12","ES",0,0,0,"Age18_24","AZ","ES"
"2022-W12","ES",728,1596,23669,"Age25_49","MOD","ES"
"2022-W12","ES",14,0,0,"Age25_49","JANSS","ES"
"2022-W12","ES",0,0,0,"Age25_49","AZ","ES"
"2022-W12","ES",1375,2170,32588,"Age25_49","COM","ES"
"2022-W12","ES",91,314,5524,"Age50_59","MOD","ES"
"2022-W12","ES",0,0,0,"Age50_59","JANSS","ES"
"2022-W12","ES",0,0,0,"Age50_59","AZ","ES"
"2022-W12","ES",203,439,8197,"Age50_59","COM","ES"
"2022-W12","ES",13163,66895,0,"Age5_9","COM","ES"
"2022-W12","ES",0,0,0,"Age5_9","MOD","ES"
"2022-W12","ES",0,0,0,"Age5_9","JANSS","ES"
"2022-W12","ES",0,0,0,"Age5_9","AZ","ES"
"2022-W12","ES",0,0,0,"Age60_69","AZ","ES"
"2022-W12","ES",118,190,3442,"Age60_69","COM","ES"
"2022-W12","ES",0,0,0,"Age60_69","JANSS","ES"
"2022-W12","ES",52,155,2989,"Age60_69","MOD","ES"
"2022-W12","ES",0,0,0,"Age70_79","AZ","ES"
"2022-W12","ES",69,79,1199,"Age70_79","COM","ES"
"2022-W12","ES",0,0,0,"Age70_79","JANSS","ES"
"2022-W12","ES",37,56,701,"Age70_79","MOD","ES"
"2022-W12","ES",0,0,0,"Age80+","AZ","ES"
"2022-W12","ES",20,36,255,"Age80+","MOD","ES"
"2022-W12","ES",0,0,0,"Age80+","JANSS","ES"
"2022-W12","ES",49,61,610,"Age80+","COM","ES"
"2022-W12","ES",0,0,0,"Age<18","AZ","ES"
"2022-W12","ES",17227,103358,782,"Age<18","COM","ES"
"2022-W12","ES",0,0,0,"Age<18","JANSS","ES"
"2022-W12","ES",183,554,314,"Age<18","MOD","ES"
"2022-W12","ES",0,0,0,"AgeUNK","COM","ES"
"2022-W12","ES",0,0,0,"AgeUNK","JANSS","ES"
"2022-W12","ES",0,0,0,"AgeUNK","MOD","ES"
"2022-W12","ES",0,0,0,"AgeUNK","AZ","ES"
"2022-W12","ES",0,0,0,"HCW","AZ","ES"
"2022-W12","ES",0,0,0,"HCW","JANSS","ES"
"2022-W12","ES",0,0,1,"HCW","MOD","ES"
"2022-W12","ES",0,0,2,"HCW","COM","ES"
"2022-W12","ES",0,0,0,"LTCF","AZ","ES"
"2022-W12","ES",0,0,1,"LTCF","MOD","ES"
"2022-W12","ES",0,0,0,"LTCF","JANSS","ES"
"2022-W12","ES",0,1,4,"LTCF","COM","ES"
"2020-W52","FI",0,0,0,"ALL","AZ","FI"
"2020-W52","FI",27,0,0,"ALL","COM","FI"
"2020-W52","FI",0,0,0,"ALL","JANSS","FI"
"2020-W52","FI",2,0,0,"ALL","MOD","FI"
"2020-W52","FI",0,0,0,"ALL","UNK","FI"
"2020-W52","FI",0,0,0,"Age0_4","UNK","FI"
"2020-W52","FI",0,0,0,"Age0_4","AZ","FI"
"2020-W52","FI",0,0,0,"Age0_4","COM","FI"
"2020-W52","FI",0,0,0,"Age0_4","JANSS","FI"
"2020-W52","FI",0,0,0,"Age0_4","MOD","FI"
"2020-W52","FI",0,0,0,"Age10_14","AZ","FI"
"2020-W52","FI",0,0,0,"Age10_14","UNK","FI"
"2020-W52","FI",0,0,0,"Age10_14","JANSS","FI"
"2020-W52","FI",0,0,0,"Age10_14","COM","FI"
"2020-W52","FI",0,0,0,"Age10_14","MOD","FI"
"2020-W52","FI",0,0,0,"Age15_17","AZ","FI"
"2020-W52","FI",0,0,0,"Age15_17","UNK","FI"
"2020-W52","FI",0,0,0,"Age15_17","COM","FI"
"2020-W52","FI",0,0,0,"Age15_17","MOD","FI"
"2020-W52","FI",0,0,0,"Age15_17","JANSS","FI"
"2020-W52","FI",0,0,0,"Age18_24","AZ","FI"
"2020-W52","FI",0,0,0,"Age18_24","COM","FI"
"2020-W52","FI",0,0,0,"Age18_24","JANSS","FI"
"2020-W52","FI",0,0,0,"Age18_24","MOD","FI"
"2020-W52","FI",0,0,0,"Age18_24","UNK","FI"
"2020-W52","FI",0,0,0,"Age25_49","JANSS","FI"
"2020-W52","FI",0,0,0,"Age25_49","AZ","FI"
"2020-W52","FI",17,0,0,"Age25_49","COM","FI"
"2020-W52","FI",0,0,0,"Age25_49","UNK","FI"
"2020-W52","FI",0,0,0,"Age25_49","MOD","FI"
"2020-W52","FI",0,0,0,"Age50_59","AZ","FI"
"2020-W52","FI",9,0,0,"Age50_59","COM","FI"
"2020-W52","FI",0,0,0,"Age50_59","JANSS","FI"
"2020-W52","FI",0,0,0,"Age50_59","UNK","FI"
"2020-W52","FI",0,0,0,"Age50_59","MOD","FI"
"2020-W52","FI",0,0,0,"Age5_9","COM","FI"
"2020-W52","FI",0,0,0,"Age5_9","JANSS","FI"
"2020-W52","FI",0,0,0,"Age5_9","AZ","FI"
"2020-W52","FI",0,0,0,"Age5_9","UNK","FI"
"2020-W52","FI",0,0,0,"Age5_9","MOD","FI"
"2020-W52","FI",0,0,0,"Age60_69","UNK","FI"
"2020-W52","FI",0,0,0,"Age60_69","AZ","FI"
"2020-W52","FI",1,0,0,"Age60_69","MOD","FI"
"2020-W52","FI",0,0,0,"Age60_69","COM","FI"
"2020-W52","FI",0,0,0,"Age60_69","JANSS","FI"
"2020-W52","FI",0,0,0,"Age70_79","JANSS","FI"
"2020-W52","FI",0,0,0,"Age70_79","UNK","FI"
"2020-W52","FI",0,0,0,"Age70_79","MOD","FI"
"2020-W52","FI",0,0,0,"Age70_79","COM","FI"
"2020-W52","FI",0,0,0,"Age70_79","AZ","FI"
"2020-W52","FI",0,0,0,"Age80+","AZ","FI"
"2020-W52","FI",1,0,0,"Age80+","COM","FI"
"2020-W52","FI",0,0,0,"Age80+","JANSS","FI"
"2020-W52","FI",0,0,0,"Age80+","UNK","FI"
"2020-W52","FI",1,0,0,"Age80+","MOD","FI"
"2020-W52","FI",0,0,0,"Age<18","UNK","FI"
"2020-W52","FI",0,0,0,"Age<18","JANSS","FI"
"2020-W52","FI",0,0,0,"Age<18","MOD","FI"
"2020-W52","FI",0,0,0,"Age<18","COM","FI"
"2020-W52","FI",0,0,0,"Age<18","AZ","FI"
"2020-W52","FI",0,0,0,"AgeUNK","JANSS","FI"
"2020-W52","FI",0,0,0,"AgeUNK","COM","FI"
"2020-W52","FI",0,0,0,"AgeUNK","AZ","FI"
"2020-W52","FI",0,0,0,"AgeUNK","UNK","FI"
"2020-W52","FI",0,0,0,"AgeUNK","MOD","FI"
"2020-W53","FI",5686,1,0,"ALL","COM","FI"
"2020-W53","FI",8,0,0,"ALL","MOD","FI"
"2020-W53","FI",1,0,0,"ALL","AZ","FI"
"2020-W53","FI",0,0,0,"ALL","JANSS","FI"
"2020-W53","FI",3,0,0,"ALL","UNK","FI"
"2020-W53","FI",0,0,0,"Age0_4","AZ","FI"
"2020-W53","FI",0,0,0,"Age0_4","MOD","FI"
"2020-W53","FI",0,0,0,"Age0_4","COM","FI"
"2020-W53","FI",0,0,0,"Age0_4","UNK","FI"
"2020-W53","FI",0,0,0,"Age0_4","JANSS","FI"
"2020-W53","FI",0,0,0,"Age10_14","MOD","FI"
"2020-W53","FI",0,0,0,"Age10_14","AZ","FI"
"2020-W53","FI",0,0,0,"Age10_14","UNK","FI"
"2020-W53","FI",0,0,0,"Age10_14","JANSS","FI"
"2020-W53","FI",0,0,0,"Age10_14","COM","FI"
"2020-W53","FI",0,0,0,"Age15_17","MOD","FI"
"2020-W53","FI",0,0,0,"Age15_17","AZ","FI"
"2020-W53","FI",0,0,0,"Age15_17","COM","FI"
"2020-W53","FI",0,0,0,"Age15_17","JANSS","FI"
"2020-W53","FI",0,0,0,"Age15_17","UNK","FI"
"2020-W53","FI",0,0,0,"Age18_24","UNK","FI"
"2020-W53","FI",0,0,0,"Age18_24","JANSS","FI"
"2020-W53","FI",1,0,0,"Age18_24","MOD","FI"
"2020-W53","FI",0,0,0,"Age18_24","AZ","FI"
"2020-W53","FI",179,0,0,"Age18_24","COM","FI"
"2020-W53","FI",3642,0,0,"Age25_49","COM","FI"
"2020-W53","FI",0,0,0,"Age25_49","JANSS","FI"
"2020-W53","FI",0,0,0,"Age25_49","AZ","FI"
"2020-W53","FI",2,0,0,"Age25_49","UNK","FI"
"2020-W53","FI",0,0,0,"Age25_49","MOD","FI"
"2020-W53","FI",1312,0,0,"Age50_59","COM","FI"
"2020-W53","FI",0,0,0,"Age50_59","MOD","FI"
"2020-W53","FI",0,0,0,"Age50_59","UNK","FI"
"2020-W53","FI",0,0,0,"Age50_59","AZ","FI"
"2020-W53","FI",0,0,0,"Age50_59","JANSS","FI"
"2020-W53","FI",0,0,0,"Age5_9","JANSS","FI"
"2020-W53","FI",0,0,0,"Age5_9","AZ","FI"
"2020-W53","FI",0,0,0,"Age5_9","COM","FI"
"2020-W53","FI",0,0,0,"Age5_9","MOD","FI"
"2020-W53","FI",0,0,0,"Age5_9","UNK","FI"
"2020-W53","FI",0,0,0,"Age60_69","JANSS","FI"
"2020-W53","FI",498,1,0,"Age60_69","COM","FI"
"2020-W53","FI",0,0,0,"Age60_69","MOD","FI"
"2020-W53","FI",1,0,0,"Age60_69","AZ","FI"
"2020-W53","FI",1,0,0,"Age60_69","UNK","FI"
"2020-W53","FI",0,0,0,"Age70_79","UNK","FI"
"2020-W53","FI",0,0,0,"Age70_79","AZ","FI"
"2020-W53","FI",3,0,0,"Age70_79","MOD","FI"
"2020-W53","FI",18,0,0,"Age70_79","COM","FI"
"2020-W53","FI",0,0,0,"Age70_79","JANSS","FI"
"2020-W53","FI",37,0,0,"Age80+","COM","FI"
"2020-W53","FI",4,0,0,"Age80+","MOD","FI"
"2020-W53","FI",0,0,0,"Age80+","AZ","FI"
"2020-W53","FI",0,0,0,"Age80+","UNK","FI"
"2020-W53","FI",0,0,0,"Age80+","JANSS","FI"
"2020-W53","FI",0,0,0,"Age<18","MOD","FI"
"2020-W53","FI",0,0,0,"Age<18","UNK","FI"
"2020-W53","FI",0,0,0,"Age<18","AZ","FI"
"2020-W53","FI",0,0,0,"Age<18","JANSS","FI"
"2020-W53","FI",0,0,0,"Age<18","COM","FI"
"2020-W53","FI",0,0,0,"AgeUNK","UNK","FI"
"2020-W53","FI",0,0,0,"AgeUNK","AZ","FI"
"2020-W53","FI",0,0,0,"AgeUNK","COM","FI"
"2020-W53","FI",0,0,0,"AgeUNK","MOD","FI"
"2020-W53","FI",0,0,0,"AgeUNK","JANSS","FI"
"2021-W01","FI",6,0,0,"ALL","MOD","FI"
"2021-W01","FI",7,0,0,"ALL","AZ","FI"
"2021-W01","FI",7,0,0,"ALL","UNK","FI"
"2021-W01","FI",0,0,0,"ALL","JANSS","FI"
"2021-W01","FI",15950,3,0,"ALL","COM","FI"
"2021-W01","FI",0,0,0,"Age0_4","UNK","FI"
"2021-W01","FI",0,0,0,"Age0_4","COM","FI"
"2021-W01","FI",0,0,0,"Age0_4","JANSS","FI"
"2021-W01","FI",0,0,0,"Age0_4","AZ","FI"
"2021-W01","FI",0,0,0,"Age0_4","MOD","FI"
"2021-W01","FI",0,0,0,"Age10_14","JANSS","FI"
"2021-W01","FI",0,0,0,"Age10_14","UNK","FI"
"2021-W01","FI",0,0,0,"Age10_14","AZ","FI"
"2021-W01","FI",0,0,0,"Age10_14","MOD","FI"
"2021-W01","FI",0,0,0,"Age10_14","COM","FI"
"2021-W01","FI",4,0,0,"Age15_17","COM","FI"
"2021-W01","FI",0,0,0,"Age15_17","MOD","FI"
"2021-W01","FI",0,0,0,"Age15_17","AZ","FI"
"2021-W01","FI",0,0,0,"Age15_17","UNK","FI"
"2021-W01","FI",0,0,0,"Age15_17","JANSS","FI"
"2021-W01","FI",0,0,0,"Age18_24","UNK","FI"
"2021-W01","FI",554,0,0,"Age18_24","COM","FI"
"2021-W01","FI",0,0,0,"Age18_24","AZ","FI"
"2021-W01","FI",0,0,0,"Age18_24","JANSS","FI"
"2021-W01","FI",0,0,0,"Age18_24","MOD","FI"
"2021-W01","FI",2,0,0,"Age25_49","MOD","FI"
"2021-W01","FI",5,0,0,"Age25_49","UNK","FI"
"2021-W01","FI",0,0,0,"Age25_49","AZ","FI"
"2021-W01","FI",0,0,0,"Age25_49","JANSS","FI"
"2021-W01","FI",8872,3,0,"Age25_49","COM","FI"
"2021-W01","FI",2,0,0,"Age50_59","MOD","FI"
"2021-W01","FI",3,0,0,"Age50_59","AZ","FI"
"2021-W01","FI",3497,0,0,"Age50_59","COM","FI"
"2021-W01","FI",0,0,0,"Age50_59","JANSS","FI"
"2021-W01","FI",1,0,0,"Age50_59","UNK","FI"
"2021-W01","FI",0,0,0,"Age5_9","COM","FI"
"2021-W01","FI",0,0,0,"Age5_9","MOD","FI"
"2021-W01","FI",0,0,0,"Age5_9","AZ","FI"
"2021-W01","FI",0,0,0,"Age5_9","UNK","FI"
"2021-W01","FI",0,0,0,"Age5_9","JANSS","FI"
"2021-W01","FI",0,0,0,"Age60_69","MOD","FI"
"2021-W01","FI",1,0,0,"Age60_69","AZ","FI"
"2021-W01","FI",1559,0,0,"Age60_69","COM","FI"
"2021-W01","FI",0,0,0,"Age60_69","JANSS","FI"
"2021-W01","FI",0,0,0,"Age60_69","UNK","FI"
"2021-W01","FI",0,0,0,"Age70_79","MOD","FI"
"2021-W01","FI",394,0,0,"Age70_79","COM","FI"
"2021-W01","FI",0,0,0,"Age70_79","JANSS","FI"
"2021-W01","FI",0,0,0,"Age70_79","UNK","FI"
"2021-W01","FI",2,0,0,"Age70_79","AZ","FI"
"2021-W01","FI",0,0,0,"Age80+","JANSS","FI"
"2021-W01","FI",1,0,0,"Age80+","UNK","FI"
"2021-W01","FI",1074,0,0,"Age80+","COM","FI"
"2021-W01","FI",2,0,0,"Age80+","MOD","FI"
"2021-W01","FI",1,0,0,"Age80+","AZ","FI"
"2021-W01","FI",0,0,0,"Age<18","AZ","FI"
"2021-W01","FI",0,0,0,"Age<18","MOD","FI"
"2021-W01","FI",4,0,0,"Age<18","COM","FI"
"2021-W01","FI",0,0,0,"Age<18","JANSS","FI"
"2021-W01","FI",0,0,0,"Age<18","UNK","FI"
"2021-W01","FI",0,0,0,"AgeUNK","AZ","FI"
"2021-W01","FI",0,0,0,"AgeUNK","UNK","FI"
"2021-W01","FI",0,0,0,"AgeUNK","COM","FI"
"2021-W01","FI",0,0,0,"AgeUNK","JANSS","FI"
"2021-W01","FI",0,0,0,"AgeUNK","MOD","FI"
"2021-W02","FI",0,0,0,"ALL","JANSS","FI"
"2021-W02","FI",40779,47,0,"ALL","COM","FI"
"2021-W02","FI",1,0,0,"ALL","MOD","FI"
"2021-W02","FI",2,0,0,"ALL","AZ","FI"
"2021-W02","FI",45,1,0,"ALL","UNK","FI"
"2021-W02","FI",0,0,0,"Age0_4","JANSS","FI"
"2021-W02","FI",0,0,0,"Age0_4","UNK","FI"
"2021-W02","FI",0,0,0,"Age0_4","AZ","FI"
"2021-W02","FI",0,0,0,"Age0_4","MOD","FI"
"2021-W02","FI",0,0,0,"Age0_4","COM","FI"
"2021-W02","FI",0,0,0,"Age10_14","UNK","FI"
"2021-W02","FI",0,0,0,"Age10_14","JANSS","FI"
"2021-W02","FI",0,0,0,"Age10_14","COM","FI"
"2021-W02","FI",0,0,0,"Age10_14","MOD","FI"
"2021-W02","FI",0,0,0,"Age10_14","AZ","FI"
"2021-W02","FI",0,0,0,"Age15_17","JANSS","FI"
"2021-W02","FI",24,0,0,"Age15_17","COM","FI"
"2021-W02","FI",0,0,0,"Age15_17","MOD","FI"
"2021-W02","FI",0,0,0,"Age15_17","AZ","FI"
"2021-W02","FI",0,0,0,"Age15_17","UNK","FI"
"2021-W02","FI",1344,0,0,"Age18_24","COM","FI"
"2021-W02","FI",0,0,0,"Age18_24","MOD","FI"
"2021-W02","FI",0,0,0,"Age18_24","AZ","FI"
"2021-W02","FI",0,0,0,"Age18_24","JANSS","FI"
"2021-W02","FI",2,0,0,"Age18_24","UNK","FI"
"2021-W02","FI",0,0,0,"Age25_49","JANSS","FI"
"2021-W02","FI",23,0,0,"Age25_49","UNK","FI"
"2021-W02","FI",0,0,0,"Age25_49","AZ","FI"
"2021-W02","FI",0,0,0,"Age25_49","MOD","FI"
"2021-W02","FI",16512,3,0,"Age25_49","COM","FI"
"2021-W02","FI",0,0,0,"Age50_59","JANSS","FI"
"2021-W02","FI",8284,1,0,"Age50_59","COM","FI"
"2021-W02","FI",15,1,0,"Age50_59","UNK","FI"
"2021-W02","FI",1,0,0,"Age50_59","MOD","FI"
"2021-W02","FI",0,0,0,"Age50_59","AZ","FI"
"2021-W02","FI",0,0,0,"Age5_9","AZ","FI"
"2021-W02","FI",0,0,0,"Age5_9","UNK","FI"
"2021-W02","FI",0,0,0,"Age5_9","JANSS","FI"
"2021-W02","FI",0,0,0,"Age5_9","COM","FI"
"2021-W02","FI",0,0,0,"Age5_9","MOD","FI"
"2021-W02","FI",4428,4,0,"Age60_69","COM","FI"
"2021-W02","FI",0,0,0,"Age60_69","AZ","FI"
"2021-W02","FI",5,0,0,"Age60_69","UNK","FI"
"2021-W02","FI",0,0,0,"Age60_69","JANSS","FI"
"2021-W02","FI",0,0,0,"Age60_69","MOD","FI"
"2021-W02","FI",2426,11,0,"Age70_79","COM","FI"
"2021-W02","FI",0,0,0,"Age70_79","MOD","FI"
"2021-W02","FI",0,0,0,"Age70_79","AZ","FI"
"2021-W02","FI",0,0,0,"Age70_79","JANSS","FI"
"2021-W02","FI",0,0,0,"Age70_79","UNK","FI"
"2021-W02","FI",0,0,0,"Age80+","UNK","FI"
"2021-W02","FI",2,0,0,"Age80+","AZ","FI"
"2021-W02","FI",0,0,0,"Age80+","MOD","FI"
"2021-W02","FI",7785,28,0,"Age80+","COM","FI"
"2021-W02","FI",0,0,0,"Age80+","JANSS","FI"
"2021-W02","FI",0,0,0,"Age<18","JANSS","FI"
"2021-W02","FI",0,0,0,"Age<18","UNK","FI"
"2021-W02","FI",0,0,0,"Age<18","AZ","FI"
"2021-W02","FI",24,0,0,"Age<18","COM","FI"
"2021-W02","FI",0,0,0,"Age<18","MOD","FI"
"2021-W02","FI",0,0,0,"AgeUNK","COM","FI"
"2021-W02","FI",0,0,0,"AgeUNK","MOD","FI"
"2021-W02","FI",0,0,0,"AgeUNK","AZ","FI"
"2021-W02","FI",0,0,0,"AgeUNK","UNK","FI"
"2021-W02","FI",0,0,0,"AgeUNK","JANSS","FI"
"2021-W03","FI",54,3,0,"ALL","UNK","FI"
"2021-W03","FI",52150,5040,0,"ALL","COM","FI"
"2021-W03","FI",926,0,0,"ALL","MOD","FI"
"2021-W03","FI",2,0,0,"ALL","AZ","FI"
"2021-W03","FI",0,0,0,"ALL","JANSS","FI"
"2021-W03","FI",0,0,0,"Age0_4","JANSS","FI"
"2021-W03","FI",0,0,0,"Age0_4","MOD","FI"
"2021-W03","FI",0,0,0,"Age0_4","AZ","FI"
"2021-W03","FI",0,0,0,"Age0_4","UNK","FI"
"2021-W03","FI",0,0,0,"Age0_4","COM","FI"
"2021-W03","FI",0,0,0,"Age10_14","COM","FI"
"2021-W03","FI",0,0,0,"Age10_14","JANSS","FI"
"2021-W03","FI",0,0,0,"Age10_14","MOD","FI"
"2021-W03","FI",0,0,0,"Age10_14","AZ","FI"
"2021-W03","FI",0,0,0,"Age10_14","UNK","FI"
"2021-W03","FI",0,0,0,"Age15_17","UNK","FI"
"2021-W03","FI",0,0,0,"Age15_17","JANSS","FI"
"2021-W03","FI",0,0,0,"Age15_17","AZ","FI"
"2021-W03","FI",1,0,0,"Age15_17","MOD","FI"
"2021-W03","FI",79,0,0,"Age15_17","COM","FI"
"2021-W03","FI",0,0,0,"Age18_24","JANSS","FI"
"2021-W03","FI",1839,143,0,"Age18_24","COM","FI"
"2021-W03","FI",17,0,0,"Age18_24","MOD","FI"
"2021-W03","FI",1,0,0,"Age18_24","UNK","FI"
"2021-W03","FI",0,0,0,"Age18_24","AZ","FI"
"2021-W03","FI",86,0,0,"Age25_49","MOD","FI"
"2021-W03","FI",0,0,0,"Age25_49","AZ","FI"
"2021-W03","FI",4,2,0,"Age25_49","UNK","FI"
"2021-W03","FI",14549,3169,0,"Age25_49","COM","FI"
"2021-W03","FI",0,0,0,"Age25_49","JANSS","FI"
"2021-W03","FI",0,0,0,"Age50_59","AZ","FI"
"2021-W03","FI",47,0,0,"Age50_59","MOD","FI"
"2021-W03","FI",8589,1187,0,"Age50_59","COM","FI"
"2021-W03","FI",5,1,0,"Age50_59","UNK","FI"
"2021-W03","FI",0,0,0,"Age50_59","JANSS","FI"
"2021-W03","FI",0,0,0,"Age5_9","JANSS","FI"
"2021-W03","FI",0,0,0,"Age5_9","MOD","FI"
"2021-W03","FI",0,0,0,"Age5_9","COM","FI"
"2021-W03","FI",0,0,0,"Age5_9","UNK","FI"
"2021-W03","FI",0,0,0,"Age5_9","AZ","FI"
"2021-W03","FI",4,0,0,"Age60_69","UNK","FI"
"2021-W03","FI",5492,465,0,"Age60_69","COM","FI"
"2021-W03","FI",73,0,0,"Age60_69","MOD","FI"
"2021-W03","FI",1,0,0,"Age60_69","AZ","FI"
"2021-W03","FI",0,0,0,"Age60_69","JANSS","FI"
"2021-W03","FI",11,0,0,"Age70_79","UNK","FI"
"2021-W03","FI",0,0,0,"Age70_79","JANSS","FI"
"2021-W03","FI",0,0,0,"Age70_79","AZ","FI"
"2021-W03","FI",117,0,0,"Age70_79","MOD","FI"
"2021-W03","FI",4978,20,0,"Age70_79","COM","FI"
"2021-W03","FI",29,0,0,"Age80+","UNK","FI"
"2021-W03","FI",1,0,0,"Age80+","AZ","FI"
"2021-W03","FI",586,0,0,"Age80+","MOD","FI"
"2021-W03","FI",16703,56,0,"Age80+","COM","FI"
"2021-W03","FI",0,0,0,"Age80+","JANSS","FI"
"2021-W03","FI",0,0,0,"Age<18","AZ","FI"
"2021-W03","FI",0,0,0,"Age<18","JANSS","FI"
"2021-W03","FI",1,0,0,"Age<18","MOD","FI"
"2021-W03","FI",79,0,0,"Age<18","COM","FI"
"2021-W03","FI",0,0,0,"Age<18","UNK","FI"
"2021-W03","FI",0,0,0,"AgeUNK","JANSS","FI"
"2021-W03","FI",0,0,0,"AgeUNK","AZ","FI"
"2021-W03","FI",0,0,0,"AgeUNK","MOD","FI"
"2021-W03","FI",0,0,0,"AgeUNK","COM","FI"
"2021-W03","FI",0,0,0,"AgeUNK","UNK","FI"
"2021-W04","FI",0,0,0,"ALL","JANSS","FI"
"2021-W04","FI",38781,15126,0,"ALL","COM","FI"
"2021-W04","FI",2571,6,0,"ALL","MOD","FI"
"2021-W04","FI",2,0,0,"ALL","AZ","FI"
"2021-W04","FI",3,3,0,"ALL","UNK","FI"
"2021-W04","FI",0,0,0,"Age0_4","UNK","FI"
"2021-W04","FI",0,0,0,"Age0_4","JANSS","FI"
"2021-W04","FI",0,0,0,"Age0_4","AZ","FI"
"2021-W04","FI",0,0,0,"Age0_4","COM","FI"
"2021-W04","FI",0,0,0,"Age0_4","MOD","FI"
"2021-W04","FI",0,0,0,"Age10_14","UNK","FI"
"2021-W04","FI",0,0,0,"Age10_14","JANSS","FI"
"2021-W04","FI",0,0,0,"Age10_14","COM","FI"
"2021-W04","FI",0,0,0,"Age10_14","MOD","FI"
"2021-W04","FI",0,0,0,"Age10_14","AZ","FI"
"2021-W04","FI",0,0,0,"Age15_17","MOD","FI"
"2021-W04","FI",50,3,0,"Age15_17","COM","FI"
"2021-W04","FI",0,0,0,"Age15_17","AZ","FI"
"2021-W04","FI",0,0,0,"Age15_17","JANSS","FI"
"2021-W04","FI",0,0,0,"Age15_17","UNK","FI"
"2021-W04","FI",0,0,0,"Age18_24","JANSS","FI"
"2021-W04","FI",25,0,0,"Age18_24","MOD","FI"
"2021-W04","FI",1273,526,0,"Age18_24","COM","FI"
"2021-W04","FI",0,1,0,"Age18_24","UNK","FI"
"2021-W04","FI",0,0,0,"Age18_24","AZ","FI"
"2021-W04","FI",0,0,0,"Age25_49","JANSS","FI"
"2021-W04","FI",257,1,0,"Age25_49","MOD","FI"
"2021-W04","FI",0,0,0,"Age25_49","AZ","FI"
"2021-W04","FI",0,2,0,"Age25_49","UNK","FI"
"2021-W04","FI",8187,8529,0,"Age25_49","COM","FI"
"2021-W04","FI",219,1,0,"Age50_59","MOD","FI"
"2021-W04","FI",1,0,0,"Age50_59","AZ","FI"
"2021-W04","FI",0,0,0,"Age50_59","JANSS","FI"
"2021-W04","FI",1,0,0,"Age50_59","UNK","FI"
"2021-W04","FI",4910,3374,0,"Age50_59","COM","FI"
"2021-W04","FI",0,0,0,"Age5_9","COM","FI"
"2021-W04","FI",0,0,0,"Age5_9","AZ","FI"
"2021-W04","FI",0,0,0,"Age5_9","JANSS","FI"
"2021-W04","FI",0,0,0,"Age5_9","UNK","FI"
"2021-W04","FI",0,0,0,"Age5_9","MOD","FI"
"2021-W04","FI",1,0,0,"Age60_69","AZ","FI"
"2021-W04","FI",1,0,0,"Age60_69","UNK","FI"
"2021-W04","FI",0,0,0,"Age60_69","JANSS","FI"
"2021-W04","FI",264,0,0,"Age60_69","MOD","FI"
"2021-W04","FI",3262,1516,0,"Age60_69","COM","FI"
"2021-W04","FI",3753,309,0,"Age70_79","COM","FI"
"2021-W04","FI",0,0,0,"Age70_79","JANSS","FI"
"2021-W04","FI",0,0,0,"Age70_79","UNK","FI"
"2021-W04","FI",0,0,0,"Age70_79","AZ","FI"
"2021-W04","FI",490,0,0,"Age70_79","MOD","FI"
"2021-W04","FI",0,0,0,"Age80+","AZ","FI"
"2021-W04","FI",1,0,0,"Age80+","UNK","FI"
"2021-W04","FI",0,0,0,"Age80+","JANSS","FI"
"2021-W04","FI",17396,872,0,"Age80+","COM","FI"
"2021-W04","FI",1316,4,0,"Age80+","MOD","FI"
"2021-W04","FI",50,3,0,"Age<18","COM","FI"
"2021-W04","FI",0,0,0,"Age<18","MOD","FI"
"2021-W04","FI",0,0,0,"Age<18","AZ","FI"
"2021-W04","FI",0,0,0,"Age<18","UNK","FI"
"2021-W04","FI",0,0,0,"Age<18","JANSS","FI"
"2021-W04","FI",0,0,0,"AgeUNK","UNK","FI"
"2021-W04","FI",0,0,0,"AgeUNK","MOD","FI"
"2021-W04","FI",0,0,0,"AgeUNK","COM","FI"
"2021-W04","FI",0,0,0,"AgeUNK","JANSS","FI"
"2021-W04","FI",0,0,0,"AgeUNK","AZ","FI"
"2021-W05","FI",21502,33637,0,"ALL","COM","FI"
"2021-W05","FI",7,0,0,"ALL","AZ","FI"
"2021-W05","FI",872,0,0,"ALL","MOD","FI"
"2021-W05","FI",0,0,0,"ALL","JANSS","FI"
"2021-W05","FI",5,6,0,"ALL","UNK","FI"
"2021-W05","FI",0,0,0,"Age0_4","COM","FI"
"2021-W05","FI",0,0,0,"Age0_4","AZ","FI"
"2021-W05","FI",0,0,0,"Age0_4","MOD","FI"
"2021-W05","FI",0,0,0,"Age0_4","JANSS","FI"
"2021-W05","FI",0,0,0,"Age0_4","UNK","FI"
"2021-W05","FI",0,0,0,"Age10_14","COM","FI"
"2021-W05","FI",0,0,0,"Age10_14","JANSS","FI"
"2021-W05","FI",0,0,0,"Age10_14","MOD","FI"
"2021-W05","FI",0,0,0,"Age10_14","UNK","FI"
